관측시간,Avoc-PM10(㎍/m³),Avoc-PM2.5(㎍/m³),Avoc-PM1.0(㎍/m³),Avoc-TC,Bvoc-TC,온도(℃),습도(%),풍향,풍속(㎧)
2020.1.9 6:20,48.2,44.5,42.6,534476.3,114282.2,-0.2,68.9,0.4,346.6
2020.1.9 6:30,49.5,45.3,43.1,539416.4,112858.6,-0.4,70,0.9,275
2020.1.9 6:40,48.1,44,42,525467.2,117187.8,-0.6,70.7,0.8,279.9
2020.1.9 6:50,48,43.5,41.1,514289.2,113551.5,-0.6,70.9,0.9,281.1
2020.1.9 7:00,46.9,42,39.8,494747.2,108244.3,-0.6,70.3,0.9,275.5
2020.1.9 7:10,44.6,40.8,38.8,486964.8,89666.3,-0.7,70.5,0.5,276.3
2020.1.9 7:20,44.6,41.3,38.9,486330.5,83237.1,-0.7,70,0.5,257.5
2020.1.9 7:30,46.7,41.9,39.4,492014.1,91702.6,-0.8,70.6,0.5,123.1
2020.1.9 7:40,47.7,41.6,39.2,489291,107309.5,-0.7,70.4,0.3,342.5
2020.1.9 7:50,46.2,41.5,39.5,493005.9,104095.4,-0.8,70.6,0.8,275.5
2020.1.9 8:00,45.9,41.1,38.8,486179,101807.8,-0.9,70.5,0.6,283.3
2020.1.9 8:10,46.3,41.9,39.4,488631.5,100820,-0.9,70.6,0.3,321.5
2020.1.9 8:20,46,40.6,38.1,476541.6,141170.3,-1.1,70.8,0.7,250
2020.1.9 8:30,48.9,41.7,39.1,485602.5,104315.5,-1,70.2,0.7,263
2020.1.9 8:40,47.9,41.2,38.7,1293265.1,107087,-1.2,70.9,0.6,291.2
2020.1.9 8:50,45,40.1,37.9,473585.6,97466.3,-1.1,70.7,0.6,150.3
2020.1.9 9:00,47.3,39.6,37.2,451937.1,117965.6,-0.8,68.5,0.8,279.5
2020.1.9 9:10,44.8,38.6,36.4,456316.7,103551.7,-0.5,66.8,0.8,255.4
2020.1.9 9:20,43.9,38.8,36.3,454164.9,113428.4,-0.5,66.4,0.8,266.5
2020.1.9 9:30,40.7,36.6,34.6,425758.9,99287.1,-0.2,64.1,1.1,272.7
2020.1.9 9:40,40.5,36.9,35.1,441236,98132.2,0.2,62.8,0.8,283.2
2020.1.9 9:50,39.2,35.4,33.5,419822,124142.5,-0.3,64,1.1,265.5
2020.1.9 10:00,37.6,34.2,32.4,402588.4,89906.6,0.3,60.5,0.8,305.2
2020.1.9 10:10,38.7,34.6,32.7,408943.6,94534.9,0.3,58.9,1.1,269.4
2020.1.9 10:20,39.8,36,34.1,428160.3,63282.2,0.3,58.6,1.2,271.8
2020.1.9 10:30,42.3,37.7,35.7,448875.3,191517.5,-0.2,60.7,1.6,270.7
2020.1.9 10:40,44,38.2,35.8,443015.2,116809.2,0.1,60.7,1.5,266.6
2020.1.9 10:50,45.8,37.8,35.6,447195.1,100576.6,0.1,60.6,1.6,266.7
2020.1.9 11:00,43.4,37.5,35.4,444533.8,118230.4,0.3,59.5,1.4,267.7
2020.1.9 11:10,41.9,37.8,35.6,448630.2,117312,0.6,59,1.5,265.9
2020.1.9 11:20,51,39.3,36.4,459197.3,116909.5,0.5,59.8,1,255
2020.1.9 11:30,46.3,38.1,35.9,436562.8,148664.7,0.8,59.7,1,268.8
2020.1.9 11:40,42.8,37.4,35.5,424484.1,98981.9,0.7,58.2,1.3,271.1
2020.1.9 11:50,40.1,35.7,33.7,400264.8,98986.8,1.4,56.2,1.2,257.9
2020.1.9 12:00,40.3,35.5,33.8,401939.3,132542.8,1.1,57,1.1,257.9
2020.1.9 12:10,39.6,35.4,33.4,396161.6,99293.9,1.4,55.4,1.2,250
2020.1.9 12:20,38.5,35.2,33.6,403023,102941.1,1.3,55.5,1.3,277.4
2020.1.9 12:30,39.3,35.8,33.8,402083.9,119276.5,1.2,55.9,1.1,270.7
2020.1.9 12:40,41,36,34.1,410648.7,92337.4,1.7,54.9,1.4,268.1
2020.1.9 12:50,38.9,36,34.2,425040.7,96563.5,2,53.9,1.7,277.6
2020.1.9 13:00,37.3,34.4,32.8,409854.4,103070.6,2.2,53.8,1,273.5
2020.1.9 13:10,39.8,34.1,32.3,392618.4,192588,2.2,52.4,1,269.7
2020.1.9 13:20,39.4,34.8,32.7,409159.3,98047.5,2.5,51.8,1.3,269.1
2020.1.9 13:30,41.5,34.6,32.7,411589.3,89077.1,2.4,52.1,1,287.7
2020.1.9 13:40,35.5,31.9,30.3,385928.5,115323.5,3.3,49.6,1,34.3
2020.1.9 13:50,36,33,31.5,392761.8,99360.1,2.3,51.2,1.7,349.3
2020.1.9 14:00,36.6,32.9,31.2,389393.9,111432.2,2.7,50.7,0.8,354.4
2020.1.9 14:10,38.3,33.6,31.6,402566.6,8289418.2,2.7,50.1,1,13.6
2020.1.9 14:20,33.8,30.7,29,370273.6,107241.9,3.1,48.5,1.2,353.1
2020.1.9 14:30,35.2,32.4,30.9,375917.4,95519.5,3,48.8,1.1,31.2
2020.1.9 14:40,36.5,33.2,31.3,377477.4,111660.7,2.8,50,1.2,348.5
